Ticker,SimFinId,Currency,Fiscal Year,Fiscal Period,Report Date,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
SJM,254348,USD,2020,FY,2020-04-30,2020-06-17,2022-06-16,113400000.0,113400000.0,7801000000.0,-4799000000.0,3002000000.0,-1710000000.0,-1474300000.0,,-236300000.0,1292000000,-196400000.0,-189200000.0,1095600000,-68900000.0,1026700000,-247200000.0,779500000,,779500000,779500000
SLB,353500,USD,2016,FY,2016-12-31,2017-01-25,2018-01-24,1357000000.0,1357000000.0,27810000000.0,-24409000000.0,3401000000.0,-1415000000.0,-403000000.0,-1012000000.0,,2186000000,-570000000.0,-570000000.0,1616000000,-3521000000.0,-1905000000,278000000.0,-1627000000,,-1687000000,-1687000000
SLB,353500,USD,2017,FY,2017-12-31,2018-01-24,2019-01-23,1388000000.0,1388000000.0,30440000000.0,-26543000000.0,3897000000.0,-1219000000.0,-432000000.0,-787000000.0,,2902000000,-566000000.0,-566000000.0,2336000000,-3519000000.0,-1183000000,-330000000.0,-1513000000,,-1505000000,-1505000000
SLB,353500,USD,2018,FY,2018-12-31,2019-01-23,2021-01-27,1385000000.0,1393000000.0,32815000000.0,-28478000000.0,4337000000.0,-1146000000.0,-444000000.0,-702000000.0,,3340000000,-575000000.0,-575000000.0,2765000000,-141000000.0,2624000000,-447000000.0,2177000000,,2138000000,2138000000
SLB,353500,USD,2019,FY,2019-12-31,2020-01-22,2022-01-26,1385000000.0,1385000000.0,32917000000.0,-28720000000.0,4197000000.0,-1191000000.0,-474000000.0,-717000000.0,,3092000000,-609000000.0,-609000000.0,2483000000,-12901000000.0,-10418000000,311000000.0,-10107000000,,-10137000000,-10137000000
SLB,353500,USD,2020,FY,2020-12-31,2021-01-27,2022-01-26,1390000000.0,1390000000.0,23601000000.0,-21000000000.0,2601000000.0,-945000000.0,-365000000.0,-580000000.0,,1819000000,-563000000.0,-563000000.0,1256000000,-12554000000.0,-11298000000,812000000.0,-10486000000,,-10518000000,-10518000000
SLG,127650,USD,2016,FY,2016-12-31,2017-02-21,2019-02-27,94361246.0,98784267.0,1863981000.0,-594508000.0,1269473000.0,-945364000.0,-99759000.0,,-821041000.0,324109000,-309325000.0,-321199000.0,14784000,264127000.0,278911000,,278911000,,249896000,234946000
SLG,127650,USD,2017,FY,2017-12-31,2018-02-23,2019-02-27,92841068.0,97392184.0,1511473000.0,-570918000.0,940555000.0,-520316000.0,-100498000.0,,-403320000.0,420239000,-235153000.0,-257045000.0,185086000,-84017000.0,101069000,,101069000,,101374000,86424000
SLG,127650,USD,2018,FY,2018-12-31,2019-02-27,2021-02-26,81710048.0,86209361.0,1227392000.0,-415698000.0,811694000.0,-417511000.0,-92631000.0,,-279507000.0,394183000,-201358000.0,-208669000.0,192825000,78031000.0,270856000,,270856000,,247262000,232312000
SLG,127650,USD,2019,FY,2019-12-31,2020-02-28,2022-02-18,76981861.0,81530151.0,1238995000.0,-234676000.0,1004319000.0,-597185000.0,-100875000.0,,-272358000.0,407134000,-225039000.0,-190521000.0,182095000,109392000.0,291487000,,291487000,,281345000,255484000
SLG,127650,USD,2020,FY,2020-12-31,2021-02-26,2022-02-18,70375440.0,74925710.0,1052744000.0,-183200000.0,869544000.0,-610852000.0,-91826000.0,,-313668000.0,258692000,-141874000.0,-116679000.0,116818000,297940000.0,414758000,,414758000,,379802000,356105000
SNA,288357,USD,2016,FY,2016-12-31,2017-02-09,2019-02-14,58100000.0,59400000.0,3430400000.0,-1720000000.0,1710400000.0,-1048000000.0,,,,861100000,-59700000.0,-52200000.0,801400000,,801400000,-244300000.0,559600000,,546400000,546400000
SNA,288357,USD,2017,FY,2017-12-31,2018-02-15,2019-02-14,57400000.0,58600000.0,3686900000.0,-1861000000.0,1825900000.0,-1161300000.0,,,,882100000,-60200000.0,-52400000.0,821900000,,821900000,-250900000.0,572200000,,557700000,557700000
SNA,288357,USD,2018,FY,2018-12-31,2019-02-14,2021-02-11,56300000.0,57300000.0,3740700000.0,-1870700000.0,1870000000.0,-1144000000.0,,,,956100000,-46200000.0,-50400000.0,909900000,,909900000,-214400000.0,696200000,,679900000,679900000
SNA,288357,USD,2019,FY,2019-12-31,2020-02-13,2022-02-11,55100000.0,55900000.0,3730000000.0,-1886000000.0,1844000000.0,-1127600000.0,,,,962300000,-40200000.0,-49000000.0,922100000,,922100000,-211800000.0,711200000,,693500000,693500000
SNA,288357,USD,2020,FY,2020-12-31,2021-02-11,2022-02-11,54300000.0,54800000.0,3592500000.0,-1844000000.0,1748500000.0,-1116600000.0,,,,880500000,-45300000.0,-54000000.0,835200000,,835200000,-189100000.0,646400000,,627000000,627000000
SNPS,744723,USD,2016,FY,2016-10-31,2016-12-12,2018-12-17,152017000.0,154721000.0,2422532000.0,-542962000.0,1879570000.0,-1552542000.0,-668330000.0,-856705000.0,-27507000.0,327028000,12153000.0,,339181000,-9633000.0,329548000,-62722000.0,266826000,,266826000,266826000
SNPS,744723,USD,2017,FY,2017-10-31,2017-12-14,2018-12-17,150457000.0,154874000.0,2724880000.0,-654184000.0,2070696000.0,-1686547000.0,-746092000.0,-908841000.0,-31614000.0,384149000,35535000.0,,419684000,-36586000.0,383098000,-246535000.0,136563000,,136563000,136563000
SNPS,744723,USD,2018,FY,2018-10-31,2018-12-17,2020-12-15,149036000.0,153393000.0,3121058000.0,-735898000.0,2385160000.0,-2011990000.0,-885538000.0,-1084822000.0,-41630000.0,373170000,3318000.0,,376488000,-12945000.0,363543000,68975000.0,432518000,,432518000,432518000
SNPS,744723,USD,2019,FY,2019-10-31,2019-12-20,2021-12-13,149872000.0,154190000.0,3360694000.0,-752946000.0,2607748000.0,-2040331000.0,-862108000.0,-1136932000.0,-41291000.0,567417000,25275000.0,,592692000,-47186000.0,545506000,-13139000.0,532367000,,532367000,532367000
SNPS,744723,USD,2020,FY,2020-10-31,2020-12-15,2021-12-13,151135000.0,155706000.0,3685281000.0,-794690000.0,2890591000.0,-2234391000.0,-916540000.0,-1279022000.0,-38829000.0,656200000,18018000.0,,674218000,-36059000.0,638159000,25288000.0,663447000,,664347000,664347000
SO,189248,USD,2016,FY,2016-12-31,2017-02-22,2017-02-22,951000000.0,958000000.0,19896000000.0,-5984000000.0,13912000000.0,-8855000000.0,,,-2502000000.0,5057000000,-1149000000.0,-1317000000.0,3908000000,-428000000.0,3480000000,-951000000.0,2529000000,,2493000000,2448000000
SO,189248,USD,2017,FY,2017-12-31,2018-02-21,2018-02-21,1000000000.0,1008000000.0,23031000000.0,-7377000000.0,15654000000.0,-9741000000.0,,,-3010000000.0,5913000000,-1483000000.0,-1694000000.0,4430000000,-3362000000.0,1068000000,-142000000.0,926000000,,880000000,842000000
SO,189248,USD,2018,FY,2018-12-31,2019-02-20,2021-02-18,1020000000.0,1025000000.0,23495000000.0,-7953000000.0,15542000000.0,-10372000000.0,,,-3131000000.0,5170000000,-1442000000.0,-1842000000.0,3728000000,-979000000.0,2749000000,-449000000.0,2300000000,,2242000000,2226000000
SO,189248,USD,2019,FY,2019-12-31,2020-02-20,2022-02-17,1046000000.0,1054000000.0,21419000000.0,-6192000000.0,15227000000.0,-9892000000.0,,,-3038000000.0,5335000000,-1194000000.0,-1736000000.0,4141000000,2401000000.0,6542000000,-1798000000.0,4744000000,,4754000000,4739000000
SO,189248,USD,2020,FY,2020-12-31,2021-02-18,2022-02-17,1058000000.0,1065000000.0,20375000000.0,-5065000000.0,15310000000.0,-10165000000.0,,,-3518000000.0,5145000000,-1183000000.0,-1821000000.0,3962000000,-466000000.0,3496000000,-393000000.0,3103000000,,3134000000,3119000000
SPG,111127,USD,2016,FY,2016-12-31,2017-02-24,2018-02-23,312690756.0,312690756.0,5435229000.0,-971147000.0,4464082000.0,-1743254000.0,-207883000.0,,-1252673000.0,2720828000,-504220000.0,-857554000.0,2216608000,-52224000.0,2164384000,-29678000.0,2134706000,,1838896000,1835559000
SPG,111127,USD,2017,FY,2017-12-31,2018-02-23,2018-02-23,311517345.0,311517345.0,5538640000.0,-980080000.0,4558560000.0,-1756220000.0,-202837000.0,,-1275452000.0,2802340000,-409123000.0,-809393000.0,2393217000,-124971000.0,2268246000,-23343000.0,2244903000,,1947962000,1944625000
SPG,111127,USD,2018,FY,2018-12-31,2019-02-22,2021-02-25,309627178.0,309627178.0,5645288000.0,-1007964000.0,4637324000.0,-1711025000.0,-197784000.0,,-1282454000.0,2926299000,-340673000.0,-815923000.0,2585626000,273615000.0,2859241000,-36898000.0,2822343000,,2440058000,2436721000
SPG,111127,USD,2019,FY,2019-12-31,2020-02-21,2022-02-24,307950112.0,307950112.0,5755189000.0,-1021644000.0,4733545000.0,-1820758000.0,-185204000.0,,-1340503000.0,2912787000,-345004000.0,-789353000.0,2567783000,-114541000.0,2453242000,-30054000.0,2423188000,,2101584000,2098247000
SPG,111127,USD,2020,FY,2020-12-31,2021-02-25,2022-02-24,308737625.0,308737625.0,4607503000.0,-887154000.0,3720349000.0,-1748540000.0,-121185000.0,,-1318008000.0,1971809000,-564530000.0,-784400000.0,1407279000,-134592000.0,1272687000,4637000.0,1277324000,,1112564000,1109227000
SPGI,378217,USD,2016,FY,2016-12-31,2017-02-09,2019-02-13,262800000.0,265200000.0,5661000000.0,-1773000000.0,3888000000.0,-1620000000.0,-1467000000.0,,-181000000.0,2268000000,-181000000.0,-181000000.0,2087000000,1101000000.0,3188000000,-960000000.0,2228000000,,2106000000,2106000000
SPGI,378217,USD,2017,FY,2017-12-31,2018-02-09,2019-02-13,256300000.0,258900000.0,6063000000.0,-1695000000.0,4368000000.0,-1758000000.0,-1605000000.0,,-180000000.0,2610000000,-149000000.0,-149000000.0,2461000000,0.0,2461000000,-823000000.0,1638000000,,1496000000,1496000000
SPGI,378217,USD,2018,FY,2018-12-31,2019-02-13,2021-02-09,250900000.0,253200000.0,6258000000.0,-1838000000.0,4420000000.0,-1630000000.0,-1424000000.0,,-206000000.0,2790000000,-109000000.0,-134000000.0,2681000000,,2681000000,-560000000.0,2121000000,,1958000000,1958000000
SPGI,378217,USD,2019,FY,2019-12-31,2020-02-10,2022-02-08,245400000.0,246900000.0,6699000000.0,-1976000000.0,4723000000.0,-1546000000.0,-1342000000.0,,-204000000.0,3177000000,-239000000.0,-141000000.0,2938000000,-8000000.0,2930000000,-627000000.0,2303000000,,2123000000,2123000000
SPGI,378217,USD,2020,FY,2020-12-31,2021-02-09,2022-02-08,241000000.0,242100000.0,7442000000.0,-2094000000.0,5348000000.0,-1747000000.0,-1541000000.0,,-206000000.0,3601000000,-110000000.0,-141000000.0,3491000000,-263000000.0,3228000000,-694000000.0,2534000000,,2339000000,2339000000
SRE,378214,USD,2016,FY,2016-12-31,2017-02-28,2018-02-27,250217000.0,251155000.0,10183000000.0,-3854000000.0,6329000000.0,-4708000000.0,,,-1312000000.0,1621000000,-389000000.0,-527000000.0,1232000000,598000000.0,1830000000,-389000000.0,1519000000,,1371000000,1370000000
SRE,378214,USD,2017,FY,2017-12-31,2018-02-27,2018-02-27,251545000.0,252300000.0,11207000000.0,-3834000000.0,7373000000.0,-5043000000.0,,,-1490000000.0,2330000000,-325000000.0,-613000000.0,2005000000,-420000000.0,1585000000,-1276000000.0,351000000,,257000000,256000000
SRE,378214,USD,2018,FY,2018-12-31,2019-02-26,2021-02-25,268072000.0,269852000.0,10102000000.0,-2923000000.0,7179000000.0,-5113000000.0,,,-1491000000.0,2066000000,-743000000.0,-801000000.0,1323000000,-609000000.0,714000000,49000000.0,938000000,188000000.0,1050000000,924000000
STE,749030,USD,2016,FY,2017-03-31,2017-05-26,2019-05-30,85473000.0,86094000.0,2612756000.0,-1586543000.0,1026213000.0,-741436000.0,-682039000.0,-59397000.0,,284777000,-41560000.0,-44520000.0,243217000,-58571000.0,184646000,-74015000.0,110631000,,109965000,109965000
STE,749030,USD,2017,FY,2018-03-31,2018-05-30,2020-05-29,85028000.0,85713000.0,2619996000.0,-1527250000.0,1092746000.0,-692760000.0,-631978000.0,-60782000.0,,399986000,-44901000.0,-50629000.0,355085000,-103000.0,354982000,-63360000.0,291622000,,290915000,290915000
STE,749030,USD,2018,FY,2019-03-31,2019-05-30,2021-05-28,84577000.0,85468000.0,2782170000.0,-1607184000.0,1174986000.0,-732975000.0,-669937000.0,-63038000.0,,442011000,-41995000.0,-45015000.0,400016000,-30987000.0,369029000,-64283000.0,304746000,,303721000,303721000
STE,749030,USD,2019,FY,2020-03-31,2020-05-29,2022-05-31,84778000.0,85641000.0,3030895000.0,-1710899000.0,1319996000.0,-782277000.0,-716731000.0,-65546000.0,,537719000,-38292000.0,-40279000.0,499427000,-673000.0,498754000,-90895000.0,407859000,,407659000,407659000
STE,749030,USD,2020,FY,2021-03-31,2021-05-28,2022-05-31,85203000.0,85898000.0,3107519000.0,-1764419000.0,1343100000.0,-797646000.0,-731320000.0,-66326000.0,,545454000,-30835000.0,-37180000.0,514619000,2914000.0,517533000,-120663000.0,396870000,,397400000,397400000
STX,378212,USD,2017,FY,2017-06-30,2017-08-04,2018-08-03,296000000.0,299000000.0,10771000000.0,-7597000000.0,3174000000.0,-1942000000.0,-606000000.0,-1232000000.0,-104000000.0,1232000000,-239000000.0,-210000000.0,993000000,-178000000.0,815000000,-43000000.0,772000000,,772000000,772000000
STX,378212,USD,2018,FY,2018-06-30,2018-08-03,2018-08-03,288000000.0,292000000.0,11184000000.0,-7820000000.0,3364000000.0,-1641000000.0,-562000000.0,-1026000000.0,-53000000.0,1723000000,-216000000.0,-198000000.0,1507000000,-89000000.0,1418000000,-236000000.0,1182000000,,1182000000,1182000000
STX,378212,USD,2019,FY,2019-06-30,2019-08-02,2021-08-06,282000000.0,285000000.0,10390000000.0,-7458000000.0,2932000000.0,-1467000000.0,-453000000.0,-991000000.0,-23000000.0,1465000000,-115000000.0,-140000000.0,1350000000,22000000.0,1372000000,640000000.0,2012000000,,2012000000,2012000000
STX,378212,USD,2020,FY,2020-06-30,2020-08-07,2021-08-06,262000000.0,265000000.0,10509000000.0,-7667000000.0,2842000000.0,-1460000000.0,-473000000.0,-973000000.0,-14000000.0,1382000000,-268000000.0,-181000000.0,1114000000,-82000000.0,1032000000,-28000000.0,1004000000,,1004000000,1004000000
STZ,256994,USD,2016,FY,2017-02-28,2017-04-27,2017-04-27,199287000.0,227452000.0,7331500000.0,-3802100000.0,3529400000.0,-1392400000.0,-1392400000.0,,,2137000000,-306000000.0,-333300000.0,1831000000,262400000.0,2093400000,-554200000.0,1539200000,,1535100000,1535100000
STZ,256994,USD,2017,FY,2018-02-28,2018-04-23,2018-04-23,194793000.0,224081000.0,7585000000.0,-3767800000.0,3817200000.0,-1532700000.0,-1532700000.0,,,2284500000,155200000.0,-332000000.0,2439700000,-97000000.0,2342700000,-11900000.0,2330800000,,2318900000,2318900000
STZ,256994,USD,2018,FY,2019-02-28,2019-04-23,2021-04-20,190570000.0,218853000.0,8116000000.0,-4035700000.0,4080300000.0,-1668100000.0,-1668100000.0,,,2412200000,1734500000.0,-367100000.0,4146700000,-1700000.0,4145000000,-685900000.0,3459100000,,3435900000,3435900000
STZ,256994,USD,2019,FY,2020-02-29,2020-04-21,2022-04-21,191642000.0,191642000.0,8343500000.0,-4191600000.0,4151900000.0,-1621800000.0,-1621800000.0,,,2530100000,-3097300000.0,-428700000.0,-567200000,-378000000.0,-945200000,966600000.0,21400000,,-11800000,-11800000
STZ,256994,USD,2020,FY,2021-02-28,2021-04-20,2022-04-21,193519000.0,218588000.0,8614900000.0,-4148899999.0,4466000001.0,-1665100000.0,-1665100000.0,,,2800900001,-235400000.0,-385700000.0,2565500001,-22600000.0,2542900001,-511100000.0,2031800001,,1998000001,1998000001
SWK,244442,USD,2016,FY,2016-12-31,2017-02-15,2019-02-26,146041000.0,148207000.0,11593500000.0,-7325500000.0,4268000000.0,-2818400000.0,-2609300000.0,,,1449600000,-171300000.0,-171300000.0,1278300000,-49000000.0,1229300000,-261700000.0,967600000,,968000000,968000000
SWK,244442,USD,2017,FY,2017-12-31,2018-02-27,2019-02-26,149629000.0,152449000.0,12966600000.0,-8188300000.0,4778300000.0,-3268400000.0,-2982900000.0,,,1509900000,-182500000.0,-182500000.0,1327400000,200400000.0,1527800000,-300900000.0,1226900000,,1227300000,1227300000
SWK,244442,USD,2018,FY,2018-12-31,2019-02-26,2021-02-18,148919000.0,151643000.0,13982400000.0,-9131300000.0,4851100000.0,-3458700000.0,-3143700000.0,,,1392400000,-209200000.0,-209200000.0,1183200000,-161100000.0,1022100000,-416300000.0,605800000,,605200000,605200000
SWK,244442,USD,2019,FY,2019-12-31,2020-02-21,2022-02-22,148365000.0,150558000.0,12912900000.0,-8679500000.0,4233400000.0,-2568300000.0,-2542000000.0,,,1665100000,-431400000.0,-230300000.0,1233700000,-139300000.0,1094400000,-126800000.0,956400000,1600000.0,955800000,955700000
SWK,244442,USD,2020,FY,2020-12-31,2021-02-18,2022-02-22,154176000.0,155861000.0,13057700000.0,-8652300000.0,4405400000.0,-2628500000.0,-2599500000.0,,,1776900000,-422900000.0,-205100000.0,1354000000,-134200000.0,1219800000,-43000000.0,1185900000,48800000.0,1233800000,1211400000
SWKS,353611,USD,2016,FY,2016-09-30,2016-11-22,2016-11-22,188700000.0,192100000.0,3289000000.0,-1623800000.0,1665200000.0,-541700000.0,-195900000.0,-312400000.0,-33400000.0,1123500000,-6600000.0,,1116900000,83700000.0,1200600000,-205400000.0,995200000,,995200000,995200000
SWKS,353611,USD,2017,FY,2017-09-30,2018-01-26,2018-01-26,184300000.0,186700000.0,3651400000.0,-1809600000.0,1841800000.0,-587400000.0,-204600000.0,-355200000.0,-27600000.0,1254400000,3200000.0,,1257600000,-600000.0,1257000000,-246800000.0,1010200000,,1010200000,1010200000
SWKS,353611,USD,2018,FY,2018-09-30,2019-01-25,2020-11-17,181300000.0,183200000.0,3868000000.0,-1917300000.0,1950700000.0,-630600000.0,-207800000.0,-404500000.0,-18300000.0,1320100000,12800000.0,,1332900000,-800000.0,1332100000,-413700000.0,918400000,,918400000,918400000
SWKS,353611,USD,2019,FY,2019-09-30,2020-01-27,2021-11-24,173500000.0,174500000.0,3376800000.0,-1773000000.0,1603800000.0,-645000000.0,-198300000.0,-424100000.0,-22600000.0,958800000,9000000.0,,967800000,-6800000.0,961000000,-107400000.0,853600000,,853600000,853600000
SWKS,353611,USD,2020,FY,2020-09-30,2020-11-17,2021-11-24,168500000.0,169900000.0,3355700000.0,-1742800000.0,1612900000.0,-707300000.0,-231400000.0,-464100000.0,-11800000.0,905600000,-100000.0,,905500000,-13800000.0,891700000,-76900000.0,814800000,,814800000,814800000
SYK,105030,USD,2016,FY,2016-12-31,2017-02-09,2019-02-07,374100000.0,378500000.0,11325000000.0,-3821000000.0,7504000000.0,-5171000000.0,-4137000000.0,-715000000.0,-319000000.0,2333000000,-254000000.0,,2079000000,-158000000.0,1921000000,-274000000.0,1647000000,,1647000000,1647000000
SYK,105030,USD,2017,FY,2017-12-31,2018-02-08,2019-02-07,374000000.0,380100000.0,12444000000.0,-4264000000.0,8180000000.0,-5710000000.0,-4552000000.0,-787000000.0,-371000000.0,2470000000,-234000000.0,,2236000000,-173000000.0,2063000000,-1043000000.0,1020000000,,1020000000,1020000000
SYK,105030,USD,2018,FY,2018-12-31,2019-02-07,2021-02-11,374100000.0,380300000.0,13601000000.0,-4663000000.0,8938000000.0,-6378000000.0,-5099000000.0,-862000000.0,-417000000.0,2560000000,-181000000.0,,2379000000,-23000000.0,2356000000,1197000000.0,3553000000,,3553000000,3553000000
SYK,105030,USD,2019,FY,2019-12-31,2020-02-06,2022-02-11,374000000.0,379900000.0,14884000000.0,-5188000000.0,9696000000.0,-6791000000.0,-5356000000.0,-971000000.0,-464000000.0,2905000000,-151000000.0,,2754000000,-192000000.0,2562000000,-479000000.0,2083000000,,2083000000,2083000000
SYK,105030,USD,2020,FY,2020-12-31,2021-02-11,2022-02-11,375500000.0,380300000.0,14351000000.0,-5294000000.0,9057000000.0,-6817000000.0,-5361000000.0,-984000000.0,-472000000.0,2240000000,-269000000.0,,1971000000,-17000000.0,1954000000,-355000000.0,1599000000,,1599000000,1599000000
SYY,247719,USD,2017,FY,2017-06-30,2017-08-30,2018-08-27,543496816.0,548545027.0,55371139000.0,-44813632000.0,10557507000.0,-8504336000.0,,,,2053171000,-286941000.0,-302878000.0,1766230000,,1766230000,-623727000.0,1142503000,,1142503000,1142503000
SYY,247719,USD,2018,FY,2018-06-30,2018-08-27,2018-08-27,522926914.0,529089854.0,58727324000.0,-47641933000.0,11085391000.0,-8756417000.0,,,,2328974000,-372750000.0,-395483000.0,1956224000,,1956224000,-525458000.0,1430766000,,1430766000,1430766000
SYY,247719,USD,2019,FY,2019-06-30,2019-08-26,2019-08-26,516890581.0,523381124.0,60113922000.0,-48704935000.0,11408987000.0,-9078837000.0,,,,2330150000,-324314000.0,-360423000.0,2005836000,,2005836000,-331565000.0,1674271000,,1674271000,1674271000
SYY,247719,USD,2020,FY,2020-06-30,2020-08-26,2020-08-26,510121071.0,514025974.0,52893310000.0,-42991646000.0,9901664000.0,-9152159000.0,,,,749505000,-456121000.0,-408220000.0,293384000,,293384000,-77909000.0,215475000,,215475000,215475000
T,66790,USD,2016,FY,2016-12-31,2017-02-17,2019-02-20,8166432000.0,8194236000.0,163786000000.0,-77190000000.0,86596000000.0,-62692000000.0,-36845000000.0,,-25847000000.0,23904000000,-3829000000.0,-4910000000.0,20075000000,-361000000.0,19714000000,-6479000000.0,13333000000,,12976000000,12976000000
T,66790,USD,2017,FY,2017-12-31,2018-02-20,2019-02-20,8161136000.0,8186292000.0,160546000000.0,-77810000000.0,82736000000.0,-59852000000.0,-35465000000.0,,-24387000000.0,22884000000,-4703000000.0,-6300000000.0,18181000000,-2914000000.0,15267000000,14708000000.0,29847000000,,29450000000,29450000000
